region,name,address,x,y,url,summary,atmosphere,purpose,taste,companion,menu,main_dessert,main_coffee,parking
담양,시노유,전남 담양군 무정면 무정로 716-5,127.046625915331,35.2846891476316,http://place.map.kakao.com/1670456018,"담양에 위치한 시노유는 도자기 작가 사장님의 작품을 볼 수 있는 감성적인 카페입니다. 다양한 종류의 차와 함께 적당히 달콤한 디저트를 즐길 수 있으며, 편안하고 힐링되는 분위기를 선사합니다. 매력적인 외관과 인테리어로 인생샷을 남기기 좋은 곳입니다.",감성적인; 동화속; 제주감성; 조용한; 차분한; 편안한,디저트; 사진촬영; 차; 카페투어; 힐링,달달한; 신선한; 우유맛,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,디저트; 라떼; 말차; 에이드; 차; 커피,가끔 있는 디저트; 판나코타,아메리카노,갓길 주차 추천; 카페 앞 2대
담양,기역니은디귿,전남 담양군 월산면 담장로 114,126.96551731692,35.3344272065183,http://place.map.kakao.com/163986097,"담양의 한옥 스타일 대형 카페 '기역니은디귿'은 넓은 잔디밭과 다양한 포토존을 갖추고 있어 야외 활동과 사진 촬영에 좋습니다. 직접 만든 신선한 베이글과 디저트, 그리고 커피 메뉴를 즐길 수 있으며, 애견 동반도 가능합니다.",감성적; 넓은; 대형; 이국적; 이색적; 한옥,가족; 데이트; 디저트; 반려동물; 카페투어,고소한; 달달한; 담백한; 신선한,가족; 반려동물; 어린이; 연인; 친구,디저트; 베이글; 음료; 커피,베이글; 휘낭시에,아메리카노; 콜드브루,주차 가능; 주차 넓음
담양,플래티커피,전남 담양군 담양읍 담주3길 25-1,126.98073226256143,35.3219200655592,http://place.map.kakao.com/1509641332,"담양 죽녹원 근처에 위치한 플래티커피는 핸드드립 커피와 직접 베이킹한 디저트가 인기인 곳입니다. 원두 선택이 가능하며, 평일에는 조용하게 시간을 보내기 좋습니다. 야외 테라스 공간도 마련되어 있습니다.",감성적인; 조용한; 편안한,디저트; 카페 투어; 커피; 휴식,고소한; 달달한; 진한,연인; 친구·지인; 혼자,라떼; 커피; 핸드드립; 휘낭시에,휘낭시에,핸드드립,가게 앞 주차; 주차 가능
담양,아쥬레,전남 담양군 무정면 무정로 565,127.03388246109894,35.29304881335763,http://place.map.kakao.com/1184591384,"담양의 카페 아쥬레는 달지 않고 고소한 디저트와 음료가 특징이며, 특히 에그타르트와 소금빵이 인기 메뉴입니다. 넓은 공간과 잔디밭, 통창뷰를 갖추고 있어 편안한 휴식을 즐기기 좋으며, 애견 동반도 가능합니다.",감성적인; 넓은; 여유로운; 조용한; 편안한,가족; 데이트; 디저트; 애견 동반; 카페 투어,고소한; 달지 않은; 담백한; 신선한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,샌드위치; 소금빵; 아메리카노; 에그타르트; 크로플,소금빵; 에그타르트,아메리카노,주차 가능
담양,카페담양화,전남 담양군 담양읍 천변1길 15,126.981322711233,35.3176622479741,http://place.map.kakao.com/1827580401,"담양에 위치한 브런치 카페로, 다양한 수제 디저트와 음료를 맛볼 수 있습니다. 넓은 내부 공간과 깔끔한 인테리어를 갖추고 있으며, 가족 단위 방문객에게도 적합합니다.",깔끔한; 넓은; 편안한,가족; 디저트; 브런치; 카페 투어,달달한; 수제,가족; 친구·지인,디저트; 라떼; 브런치; 커피; 케이크,머랭 쿠키; 바스크 치즈 케이크; 소금빵; 애플파이,라떼; 아메리카노,정보 없음
담양,컴포즈커피 담양백동주공점,전남 담양군 담양읍 미리산길 66,126.98634232493252,35.31416933931161,http://place.map.kakao.com/246166419,"컴포즈 커피는 다양한 디저트와 저렴한 가격으로 가성비 좋은 카페로 추천됩니다. 특히 커피와 함께 즐기기 좋은 달콤한 디저트 메뉴들이 준비되어 있으며, 매장 분위기 또한 편안하게 방문하기 좋습니다.",가성비 좋은; 편안한,간식; 디저트; 카페 투어,고소한; 달달한; 맛있는,가족; 연인; 친구·지인,아이스크림; 에이드; 와플; 커피; 케이크; 쿠키,와플; 케이크; 쿠키,아메리카노,정보 없음
담양,컴포즈커피 전남담양매화점,전남 담양군 담양읍 매화길 10,126.999070973915,35.2984543809449,http://place.map.kakao.com/1934458507,"담양의 대형 카페들은 스페셜티 커피와 다양한 디저트, 베이커리를 제공하며, 일부 카페는 감성적인 인테리어와 아름다운 뷰를 자랑합니다. 가격대는 부담스럽지 않으며, 방문 목적에 따라 커피, 라떼, 시그니처 메뉴 등 선택의 폭이 넓습니다. 또한, 일부 카페는 애견 동반이나 어린이 동반도 가능하여 다양한 방문객을 맞이하고 있습니다.",감성적인; 깔끔한; 모던한; 북적이는; 예쁜; 편안한,데이트; 디저트; 수다; 카페 투어; 커피; 힐링,고소한; 달달한; 맛있는; 상큼한; 신선한; 진한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인; 혼자,디저트; 라떼; 와플; 커피; 케이크; 쿠키,까눌레; 브라우니; 소금빵,대잎라떼; 라떼; 시그니처 메뉴; 아메리카노; 콜드브루,정보 없음; 주차 가능; 주차 넓음
담양,더리터 담양점,전남 담양군 담양읍 지침3길 5,126.983900769415,35.3158274981108,http://place.map.kakao.com/2031367763,"담양에 위치한 다양한 카페들은 빵과 디저트 맛집으로 유명하며, 특히 베이커리 카페들이 많아 선택의 폭이 넓습니다. 일부 카페는 애견 동반이나 넓은 공간을 갖추고 있어 편안한 시간을 보내기 좋습니다.",감성적인; 넓은; 대형; 모던한; 이쁜; 편안한,디저트; 베이커리; 빵; 수다; 카페 투어; 휴식,고소한; 달달한; 맛있는; 신선한; 프리미엄,가족; 반려동물 동반; 연인; 친구·지인; 혼자,디저트; 마카롱; 빵; 커피; 케이크; 쿠키,르뱅쿠키; 생초콜릿; 소금빵,아메리카노,주차 가능; 주차 넓음
담양,카페야그,전남 담양군 창평면 의병로 37,127.008963978791,35.2308856989587,http://place.map.kakao.com/1026490970,"담양 지역의 다양한 디저트 카페들을 소개하며, 특히 크로플, 파이, 쿠키, 소금빵 등 다양한 디저트 메뉴와 커피를 즐길 수 있다는 점을 강조합니다. 일부 카페는 한옥이나 식물을 활용한 감성적인 인테리어를 갖추고 있으며, 주차 정보도 일부 제공됩니다.",감성적인; 대형; 모던한; 아기자기한; 조용한; 한옥,가족; 데이트; 드라이브; 디저트; 친구·지인; 카페 투어,겉바속촉; 고소한; 단짠단짠; 달달한; 신선한; 진한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인; 혼자,빵; 스콘; 케이크; 쿠키; 크로플; 파이,까망감빵; 대나무죽빵; 크로플,아메리카노,매장 앞 주차장; 정보 없음; 주차 가능; 주차 공간 있음; 주차 편리; 주차 협소
담양,서동진의커피랩 담양점,전남 담양군 수북면 한수동로 582,126.929266716033,35.3032468484642,http://place.map.kakao.com/336765274,"담양에 위치한 여러 카페들은 스페셜티 커피와 다양한 디저트를 제공하며, 애견 동반이나 넓은 공간 등 각기 다른 매력을 가지고 있습니다. 일부 카페는 인근 식당과의 할인 연계 서비스도 제공합니다.",감성적인; 모던한; 북적이는; 편안한,데이트; 디저트; 수다; 카페 투어; 커피,고소한; 달달한; 신선한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,라떼; 빵; 커피; 케이크; 쿠키; 크로플,르뱅쿠키; 초콜릿; 파이,스페셜티 커피; 아메리카노; 콜드브루,정보 없음; 주차 가능; 주차 협소
담양,카페고요,전남 담양군 봉산면 면앙정로 340,126.958652555112,35.2806440447169,http://place.map.kakao.com/1434563560,"담양 지역의 다양한 디저트 카페들은 수제 쿠키, 케이크, 크로플 등 다채로운 디저트와 함께 시그니처 음료를 제공합니다. 각 카페는 아늑하고 감성적인 인테리어를 자랑하며, 일부는 애견 동반이나 대형 스크린을 갖추고 있어 방문 목적에 따라 선택의 폭이 넓습니다. 주차 정보를 포함한 카페별 특징을 확인하고 방문 계획을 세울 수 있습니다.",감성적인; 고즈넉한; 모던한; 아늑한; 조용한; 한옥,가족; 데이트; 디저트; 반려동물 동반; 친구·지인; 카페 투어,고소한; 단짠; 달달한; 바삭한; 신선한; 진한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인; 혼자,라떼; 소금빵; 케이크; 쿠키; 크로플; 파운드케이크,대나무죽빵; 말렌카케이크; 소금빵; 오란다; 쿠키; 크로플,바닐라라떼; 아메리카노; 연유라떼; 커피; 흑임자라떼,정보 없음; 주차 가능; 주차 협소; 주차장 마련
담양,히어로하우스,전남 담양군 담양읍 메타세쿼이아로 65,127.008551981751,35.3255626023805,http://place.map.kakao.com/1636001198,"담양 메타세쿼이아길에 위치한 히어로하우스는 직접 생산한 담양 딸기를 활용한 다양한 디저트와 음료를 제공하며, 쿠키, 만주, 찐빵 등 직접 만드는 수제 디저트가 인기입니다. 농촌 체험 프로그램도 운영하여 방문객들에게 특별한 경험을 선사합니다.",가족적; 농촌체험; 이색적인,디저트; 딸기; 체험,달달한; 새콤한; 신선한,가족; 어린이 동반,딸기; 만주; 찐빵; 쿠키,딸기만주; 죽향딸기찐빵; 쿠키,,승용차 20대; 주차 가능
담양,아빌리 담양본점,전남 담양군 담양읍 깊은실길 84-54,127.009512990486,35.3133405066764,http://place.map.kakao.com/2012797943,"담양 소아르떼에 위치한 아빌리는 수제 쿠키와 다양한 케이크, 빵을 판매하는 디저트 카페입니다. 넓은 공간과 함께 미디어아트, 사진 스팟 등 볼거리를 제공하며, 가격대도 합리적인 편입니다. 애견 동반도 가능하여 편안한 시간을 보낼 수 있습니다.",감성적인; 고즈넉한; 넓은; 예쁜; 편안한; 한적한,가족; 데이트; 디저트; 애견 동반; 카페 투어,고소한; 달콤한; 맛있는; 신선한,가족; 애견 동반; 연인,빵; 스무디; 아메리카노; 에이드; 케이크; 쿠키,수제쿠키; 케이크,아메리카노,정보 없음
담양,디저트카페달달,광주 북구 송월로49번길 1,126.913239838268,35.1882038678692,http://place.map.kakao.com/872327769,"담양의 디저트 카페들은 아기자기한 소품과 함께 다양한 구움과자, 케이크, 쿠키 등을 판매하며, 특히 담양을 상징하는 캐러멜 샌드 쿠키가 시그니처 메뉴로 인기를 끌고 있습니다. 카페 내부 공간은 빈티지하거나 유럽풍의 감성적인 인테리어로 꾸며져 있으며, 일부 카페는 야경이나 창밖 풍경을 즐길 수 있는 뷰를 제공하기도 합니다.",감성적인; 깔끔한; 빈티지; 아기자기한; 아늑한; 유럽풍,기념품; 데이트; 디저트; 선물; 수다; 카페 투어,고소한; 달달한; 부드러운; 상큼한; 진한; 쫀득한,가족; 연인; 친구·지인; 혼자,까눌레; 샌드위치; 스콘; 케이크; 쿠키; 휘낭시에,마들렌; 브라우니; 캐러멜 샌드 쿠키,라떼; 아메리카노; 크림라떼,가게 앞 주차
담양,카페드봉봉,전남 장성군 진원면 초동길 1,126.86357956989764,35.25248834724566,http://place.map.kakao.com/1858591386,"담양에 위치한 코튼드수플레는 부드럽고 달콤한 수플레 디저트를 맛볼 수 있는 카페입니다. 특히 딸기 쁘띠 수플레와 생딸기우유가 인기이며, 아늑하고 편안한 분위기에서 커피 맛도 즐길 수 있습니다. 동광주에서 10분 거리에 있어 광주 근교 드라이브 코스로도 좋습니다.",감성적인; 아늑한; 편안한,가족 나들이; 데이트; 디저트; 카페 투어,달달한; 부드러운; 신선한; 폭신한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,디저트; 수플레; 우유; 커피; 케이크,딸기 쁘띠 수플레,,주변 공영주차장; 주차 가능
담양,라본,광주 북구 금당마을길 61-10,126.870984310537,35.2422030984519,http://place.map.kakao.com/26505050,"광주 월출동에 위치한 라본은 조용하고 한적한 분위기에서 건강한 재료로 만든 브런치 메뉴를 즐길 수 있는 카페입니다. 포케, 파니니, 샌드위치 등 다양한 브런치 메뉴와 디저트를 판매하며, 매장 앞에 주차가 가능합니다.",분위기 좋은; 조용한; 한적한,디저트; 브런치; 카페 투어,건강한,연인; 친구·지인,디저트; 샌드위치; 파니니; 포케,,,주차 가능
담양,할리스 광주일곡점,광주 북구 송해로 81,126.89888999764591,35.20561500305231,http://place.map.kakao.com/1110128236,"할리스 광주일곡점은 1~3층으로 구성되어 있어 공부하거나 편안하게 시간을 보내기 좋습니다. 다양한 디저트 메뉴가 준비되어 있으며, 특히 겨울 생딸기가 들어간 디저트와 케이크가 인기입니다. 접근성이 좋고 24시간 운영하며 주차 공간도 넉넉하여 방문하기 편리합니다.",넓은; 스터디; 쾌적한; 편안한,공부; 디저트; 수다; 업무; 카페 투어,달달한; 맛있는; 신선한,가족; 연인; 친구·지인; 혼자,디저트; 바닐라딜라이트; 생딸기; 커피; 케이크; 휘낭시에,딸기 디저트; 케이크; 휘낭시에,바닐라딜라이트,주차 가능; 주차 널널
담양,푸른하늘모퉁이,전남 장성군 진원면 진원1길 17-12,126.84263618482,35.2751911911041,http://place.map.kakao.com/19501710,담양의 여러 카페들은 푸른 하늘과 자연 풍경을 배경으로 다양한 디저트와 베이커리를 제공합니다. 넓은 공간과 감성적인 인테리어를 갖춘 곳들이 많아 사진 촬영이나 여유로운 시간을 보내기 좋습니다. 일부 카페는 애견 동반이나 아이와 함께 방문하기에도 적합합니다.,감성적인; 넓은; 사진 찍기 좋은; 자연 친화적인,가족 나들이; 데이트; 디저트; 카페 투어,고소한; 달달한; 신선한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,디저트; 베이커리; 커피; 케이크; 티,디저트; 베이커리; 케이크,커피,주차 가능
담양,레터커피하우스,광주 북구 본촌마을길102번길 8,126.879462734902,35.2192319612002,http://place.map.kakao.com/533076242,"광주 본촌동에 위치한 레터커피하우스는 직접 로스팅한 커피와 다양한 디저트를 맛볼 수 있는 감성적인 카페입니다. 편지와 실링 왁스 체험도 가능하며, 따뜻하고 고즈넉한 분위기 속에서 편안한 시간을 보낼 수 있습니다. 건물 뒤편에 주차 공간이 마련되어 있습니다.",감성적인; 고즈넉한; 따뜻한; 아늑한,데이트; 수다; 카페 투어,고소한; 달달한; 진한,연인; 친구·지인,디저트; 라떼; 커피; 티; 필터커피,브리오슈; 시나몬 하트 파이; 휘낭시에,러브레터 커피; 아메리카노; 필터커피,가게 뒤편 주차 가능
담양,머문자리,광주 북구 영락공원로 170,126.91637346497672,35.23097612219034,http://place.map.kakao.com/276699661,"담양 신상 카페로, 선선한 날씨에는 야외 좌석 이용도 좋다. 1층에 퇴식구가 마련되어 있으며, 청개구리가 보너스로 등장하는 곳이다.",신상카페; 여유로운; 자연친화적,카페 투어; 휴식,,친구·지인; 혼자,,,,정보 없음
담양,컴포즈커피 전남곡성옥과점,전남 곡성군 옥과면 대학로 140,127.13495147862429,35.27578791497084,http://place.map.kakao.com/201077971,"담양과 곡성에 위치한 카페들은 다양한 디저트와 스페셜티 커피를 제공하며, 특히 핑크뮬리 명소로 유명한 곳도 있습니다. 베이커리, 케이크, 수제 쿠키 등 디저트 종류가 다양하며, 일부 카페는 애견 동반이나 좌식 테이블을 갖추고 있습니다.",감성적인; 대형; 모던한; 예쁜; 한옥; 힙한,가족; 데이트; 디저트; 브런치; 카페 투어; 커피,고소한; 달달한; 맛있는; 신선한; 진한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,라떼; 브런치; 에이드; 커피; 케이크; 쿠키,브라우니; 소금빵; 쿠키,라떼; 시그니처 메뉴; 아메리카노,주차 가능; 주차 공간
담양,카페림,전남 담양군 봉산면 송강정로 192,126.950024945263,35.2538023832751,http://place.map.kakao.com/2142990839,"담양에 위치한 카페림은 통창을 통해 보이는 대나무 숲 뷰가 인상적인 곳입니다. 다양한 수제 디저트와 커피 메뉴를 즐길 수 있으며, 넓은 주차 공간도 마련되어 있어 편리합니다. 조용하고 여유로운 분위기 속에서 편안한 시간을 보내기 좋습니다.",여유로운; 자연 친화적인; 조용한; 통창뷰,데이트; 디저트; 카페 투어; 휴식,수제 디저트; 진한 커피,가족; 연인; 친구·지인,디저트; 스콘; 에이드; 음료; 커피; 케이크,바스크 치즈케이크; 스콘; 티라미슈케익,라떼; 아메리카노,주차 가능; 주차 넓음
담양,구름모자,전남 담양군 대전면 병풍로 391,126.87962490182,35.2953046938735,http://place.map.kakao.com/9666705,"담양에 위치한 구름모자는 전통적인 분위기에서 수제비와 차를 즐길 수 있는 카페 겸 맛집입니다. 겉보기엔 평범한 듯 보이지만, 갓 찐 빵과 함께 나오는 뜨끈한 바지락 수제비가 인기 메뉴이며, 부모님과 함께 여유로운 시간을 보내기 좋습니다.",감성적인; 고즈넉한; 아늑한; 전통적인; 편안한,가족; 식사; 점심; 차,담백한; 뜨끈한; 시원한,가족; 부모님; 친구·지인,수제비; 에이드; 주스; 차; 커피,갓 찐 빵,아메리카노; 카페라떼; 헤이즐넛,주차 가능
담양,카페비스타,전남 담양군 대전면 병풍로 377,126.879784888533,35.2941727713644,http://place.map.kakao.com/1884649363,"담양에 위치한 카페 비스타는 저수지 뷰와 함께 여유로운 시간을 보내기 좋은 곳입니다. 직접 만든 듯한 다양한 디저트와 음료는 물론, 친절한 서비스로 좋은 경험을 선사합니다. 사진 촬영 명소로도 손색없는 공간입니다.",감성적인; 고요한; 아름다운; 편안한,가족 나들이; 데이트; 디저트; 카페 투어,맛있는; 신선한,가족; 아이 동반; 연인; 친구·지인,머핀; 브라우니; 스콘; 커피; 케이크,까망감빵; 말차 브라우니; 치즈 머핀,아메리카노,정보 없음
담양,오프더커프,전남 담양군 대전면 추성1로 425-9,126.9060850606741,35.287778512738804,http://place.map.kakao.com/196591769,"담양에 위치한 오프더커프는 200평 규모의 대형 카페로, 모래놀이터와 넓은 잔디밭이 있어 아이와 함께 방문하기 좋습니다. 매일 직접 생산하는 24가지 비건 베이커리와 케이크 등 다양한 디저트와 직접 로스팅하는 신선한 커피를 즐길 수 있습니다. 1, 2층 통창을 통해 탁 트인 풍경을 감상할 수 있으며, 편안하고 쾌적한 공간에서 여유로운 시간을 보낼 수 있습니다.",감성적인; 넓은; 대형; 쾌적한; 편안한,가족; 나들이; 디저트; 아이 동반; 커피,건강한; 상큼한; 신선한; 진한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,베이커리; 음료; 커피; 케이크; 타르트,딸기 타르트; 비건 베이커리,로스팅 커피,주차 가능
담양,미각&담양양갱,전남 담양군 담양읍 완동길 9-9,126.980080676961,35.3240795593519,http://place.map.kakao.com/843514655,"70년 된 폐가를 개조한 주택 개조 카페로, 천변 뷰와 함께 화학첨가물 없이 100% 수제로 만든 담양양갱과 다양한 디저트를 즐길 수 있습니다. 넓은 주차 공간과 함께 선물용으로도 좋은 고급스러운 패키지의 양갱 세트가 준비되어 있습니다.",감성적인; 고급스러운; 고즈넉한; 넓은 공간; 편안한,가족; 디저트; 선물; 카페 투어; 휴식,달달한; 담백한; 진한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,디저트; 선물세트; 양갱; 에이드; 차; 커피,담양양갱; 수제양갱,커피,무료 공용 주차장; 주차 가능; 주차 넓음
담양,카페더하루,전남 담양군 금성면 담순로 33,127.0189766030383,35.33732661896023,http://place.map.kakao.com/1651240520,"담양에 위치한 카페 더하루는 대형 수족관과 함께 다양한 디저트와 브런치 메뉴를 즐길 수 있는 곳입니다. 특히 키네틱 조명쇼와 야외 포토존은 방문객들에게 특별한 경험을 선사하며, 아이와 함께 방문하기 좋습니다.",웅장한; 이국적인; 이색적인; 포토존,가족; 디저트; 브런치; 아이와; 카페 투어,고소한; 달달한; 맛있는; 진한,가족; 반려동물; 아이,라떼; 브런치; 빵; 스무디; 에이드; 케이크,마늘 바게트; 케이크; 크루키,말차라떼; 복숭아 라떼,주차 가능; 주차 넓음
담양,빠라디카페(Paradise),전남 담양군 가사문학면 가사문학로 754,126.99418933016352,35.192522550558,http://place.map.kakao.com/301578444,"담양호의 멋진 뷰를 감상하며 여유롭게 커피를 즐길 수 있는 빠라디 카페입니다. 다양한 디저트와 따뜻한 차 메뉴가 준비되어 있으며, 사진 찍기 좋은 공간과 아름다운 인테리어를 갖추고 있습니다.",감성적인; 뷰 맛집; 아름다운; 한적한,데이트; 디저트; 커피,달달한,연인; 친구·지인,대추차; 땅콩크림; 레몬차; 청귤차; 케이크; 쿠키,케이크; 쿠키,,주차 가능
담양,그리트,전남 담양군 담양읍 메타프로방스4길 5,127.004759756209,35.3220765367377,http://place.map.kakao.com/353948157,,,,,,,,,
담양,크로엔젤 담양점,전남 담양군 대전면 병풍로 366,126.881223863662,35.2934981887109,http://place.map.kakao.com/1546637168,"담양에 위치한 크로엔젤은 아름다운 정원과 호수 뷰를 자랑하는 대형 베이커리 카페입니다. 제과명장이 매일 직접 구운 신선한 빵과 디저트를 다양하게 맛볼 수 있으며, 편안한 좌석과 멋진 테라스 공간을 갖추고 있습니다. 가족 단위 방문객이나 친구, 연인과의 방문에 적합하며, 디저트와 함께 산책을 즐기기에도 좋습니다.",감성적인; 대형; 북적이는; 정원뷰; 편안한; 호수뷰,가족 외식; 데이트; 디저트; 브런치; 산책; 카페 투어,달달한; 담백한; 산미 있는; 신선한; 풍미 있는,가족; 어린이 동반; 연인; 친구·지인,아메리카노; 케이크; 크로와상; 크로플; 패스츄리; 페스츄리,블루베리 크림치즈 페스츄리; 소금빵; 크로와상,아메리카노; 크로라떼,주차 가능
담양,쌍교다방,전남 담양군 봉산면 송강정로 211,126.952416104039,35.2536447103025,http://place.map.kakao.com/27355038,"담양의 정미다방은 휘낭시에와 에그스콘 등 다양한 디저트를 맛볼 수 있는 곳으로, 아늑하고 조용한 분위기를 자랑합니다. 힙커피로스터스는 소금빵이 맛있고 아름다운 뷰를 감상할 수 있는 대형 베이커리 카페입니다. 두 곳 모두 음료와 디저트 메뉴에 대한 만족도가 높습니다.",감성적인; 모던한; 아늑한; 이색적인; 조용한; 힙한,가족 나들이; 데이트; 디저트; 카페 투어; 커피,고소한; 달달한; 맛있는; 신선한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인; 혼자,디저트; 라떼; 아메리카노; 에그스콘; 케이크; 휘낭시에,소금빵; 휘낭시에,시그니처 커피; 아메리카노,가게 앞 주차; 골목주차; 주차 가능
담양,스포트라이트커피,전남 담양군 대전면 병풍로 189,126.89197883946,35.2812157954004,http://place.map.kakao.com/585949857,"담양 한재골에 위치한 스포트라이트커피는 조용하고 감성적인 분위기에서 맛있는 디저트와 커피를 즐길 수 있는 곳입니다. 다양한 종류의 케이크, 스콘, 빵 등 직접 만든 디저트와 시그니처 메뉴를 맛볼 수 있으며, 애견 동반도 가능합니다.",감성적인; 조용한; 힙한,데이트; 디저트; 애견동반; 커피; 힐링,고소한; 달달한; 맛있는; 진한,가족; 반려동물 동반; 연인; 친구·지인,디저트; 빵; 스콘; 시그니처; 커피; 케이크,스콘; 케이크; 크림빵,드립커피; 시그니처; 콜드브루,주차 가능
담양,라라브레드 담양점,전남 담양군 월산면 화방송정길 21-14,126.955210739773,35.3369106061521,http://place.map.kakao.com/642502098,"라라브레드 담양점은 다양한 브런치, 디저트, 음료 메뉴를 판매하는 넓은 대형 카페입니다. 넉넉한 주차 공간을 갖추고 있어 가족 단위 방문객에게 편리하며, 식사하기 좋은 메뉴들도 준비되어 있습니다.",넓은; 대형; 쾌적한,가족; 데이트; 디저트; 브런치; 식사,고소한; 달달한,가족; 어린이 동반; 연인; 친구,디저트; 베이커리; 브런치; 식빵; 음료; 커피,식빵; 케이크,커피,주차 넓음
담양,갑을원한옥카페,전남 담양군 창평면 돌담길 67,127.019309137871,35.2369235264449,http://place.map.kakao.com/8698556,"담양의 100년 된 전통 한옥을 개조한 갑을원 한옥카페는 한국적인 아름다움과 함께 다양한 전통 차, 커피, 디저트를 즐길 수 있는 곳입니다. 가래떡구이, 쑥인절미구이, 수제한과모둠 등 전통 디저트와 팥빙수, 쌍화차, 대추차 등이 인기 메뉴이며, 5~6대 주차 가능한 공간이 마련되어 있습니다.",감성적인; 여유로운; 전통; 조용한; 한국적인; 한옥,가족; 데이트; 디저트; 전통차; 카페 투어; 휴식,고소한; 달달한; 담백한; 따뜻한; 신선한; 진한,가족; 부모님; 연인; 친구·지인; 혼자,디저트; 떡; 빙수; 전통차; 커피; 한과,가래떡구이; 수제한과; 쑥인절미구이,쑥라떼; 아메리카노,가게 앞 5~6대; 주차 가능
담양,명가은,전남 담양군 가사문학면 반석길 48-8,127.019791104604,35.1767563572609,http://place.map.kakao.com/7878723,"담양의 한옥 전통 찻집 명가은은 다양한 전통차와 K-디저트를 즐길 수 있는 곳입니다. 구운 인절미, 약과, 오란다 등 전통적인 디저트와 함께 아이스크림, 팥빙수 등도 준비되어 있으며, 고즈넉한 한옥 분위기 속에서 여유로운 시간을 보낼 수 있습니다.",차분한; 고즈넉한; 전통; 정적; 정적인; 한옥,데이트; 디저트; 전통차; 차 마시기; 휴식; 힐링,달달한; 삼삼한; 신선한; 호박향,가족; 연인; 친구·지인; 혼자,떡; 아이스크림; 약과; 양갱; 오란다; 인절미,구운 인절미; 양갱; 오란다; 우리밀 약과,,가게 앞 주차; 주차 가능
담양,복더빵,전남 담양군 용면 박곡길 2-3,126.986947102995,35.3622402010635,http://place.map.kakao.com/562955031,"담양에 위치한 복더빵은 우리밀로 만든 부드러운 빵과 다양한 디저트를 맛볼 수 있는 베이커리 카페입니다. 빵 종류가 다양하며, 특히 베이글 맛집으로도 알려져 있습니다. 음료 메뉴도 커피와 논커피까지 다양하게 준비되어 있어 빵과 함께 즐기기 좋습니다.",따뜻한; 아늑한; 친근한,디저트; 브런치; 빵지순례; 카페 투어,달달한; 부드러운,가족; 연인; 친구·지인,베이글; 빵; 음료; 커피; 케이크,깜빠뉴; 밤식빵; 베이글,라떼; 아메리카노; 아이스티,정보 없음
담양,담대한봄날,전남 담양군 대전면 추성1로 187,126.887015884244,35.2764981482608,http://place.map.kakao.com/1195785815,"담양에 위치한 '담대한 봄날'은 화이트 & 우드 인테리어의 아기자기하고 깔끔한 분위기를 자랑하는 디저트 카페입니다. 직접 담근 수제청으로 만든 건강한 수제차와 합리적인 가격의 스페셜티 커피, 그리고 맛있는 케이크와 크로플 등 다양한 디저트를 즐길 수 있습니다.",감성적인; 깔끔한; 아기자기한; 아늑한; 편안한,가벼운 점심; 데이트; 디저트; 수다; 카페 투어,건강한; 달달한; 신선한; 진한,가족; 어린이 동반; 연인; 친구·지인,라떼; 수제차; 수제청; 아메리카노; 케이크; 크로플,케이크; 흑당 크로플,스페셜티 커피,매장 근처 골목 주차 가능
담양,목림,전남 담양군 수북면 대흥길 75,126.941044131971,35.2932807499919,http://place.map.kakao.com/889343329,,,,,,,,,
담양,담만장,전남 담양군 용면 추월산로 1276,126.996392651987,35.4241213083282,http://place.map.kakao.com/2002091136,,,,,,,,,
담양,대담,전남 담양군 담양읍 언골길 5-4,126.983458983526,35.325237382925,http://place.map.kakao.com/806331736,"담양 대담 카페는 미술관과 함께 운영되며, 다양한 음료와 프리미엄급 디저트를 맛볼 수 있는 복합문화공간입니다. 아름다운 건축물과 자연 속에서 감각적인 분위기를 즐기며 사진 찍기 좋은 곳으로, 죽녹원, 메타세콰이어길과 가까워 방문하기 좋습니다.",감성적인; 고즈넉한; 모던한; 싱그러운; 편안한,가족 나들이; 데이트; 디저트; 카페 투어; 힐링,고소한; 달달한; 담백한; 부드러운; 진한,가족; 연인; 친구·지인,라떼; 샌드위치; 에이드; 케이크; 쿠키; 파니니,당근케이크; 얼그레이케이크; 카라멜치즈케이크,아메리카노,주차 가능
